date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-06-21,84997A,326,0,18,282
2011-06-28,84997A,314,0,18,282
2011-07-05,84997A,238,138,18,282
2011-07-12,84997A,61,294,18,282
2011-07-19,84997A,14,294,18,282
2011-07-26,84997A,295,0,18,282
2011-08-02,84997A,293,0,18,282
2011-08-09,84997A,290,0,18,282
2011-08-16,84997A,283,0,18,282
2011-08-23,84997A,273,99,18,282
2011-08-30,84997A,195,99,18,282
2011-09-06,84997A,284,0,18,282
2011-09-13,84997A,260,113,18,282
2011-09-20,84997A,168,210,18,282
2011-09-27,84997A,269,97,18,282
2011-10-04,84997A,183,194,18,282
2011-10-11,84997A,261,97,18,282
2011-10-18,84997A,215,97,18,282
2011-10-25,84997A,263,104,18,282
2011-11-01,84997A,255,104,18,282
2011-11-08,84997A,314,0,18,282
2011-11-15,84997A,150,213,18,282
2011-11-22,84997A,102,213,18,282
2011-11-29,84997A,304,0,18,282
2011-12-06,84997A,145,150,18,282
2009-12-01,84997B,531,309,18,616
2009-12-08,84997B,447,309,18,616
2009-12-15,84997B,235,605,18,616
2009-12-22,84997B,309,531,18,616
2009-12-29,84997B,309,531,18,616
2010-01-05,84997B,589,235,18,616
2010-01-12,84997B,686,0,18,616
2010-01-19,84997B,654,0,18,616
2010-01-26,84997B,415,232,18,616
2010-02-02,84997B,334,474,18,616
2010-02-09,84997B,247,474,18,616
2010-02-16,84997B,671,0,18,616
2010-02-23,84997B,628,0,18,616
2010-03-02,84997B,518,296,18,616
2010-03-09,84997B,458,296,18,616
2010-03-16,84997B,696,0,18,616
2010-03-23,84997B,597,243,18,616
2010-03-30,84997B,416,243,18,616
2010-04-06,84997B,320,514,18,616
2010-04-13,84997B,447,271,18,616
2010-04-20,84997B,663,0,18,616
2010-04-27,84997B,421,277,18,616
2010-05-04,84997B,361,277,18,616
2010-05-11,84997B,454,374,18,616
2010-05-18,84997B,325,374,18,616
2010-05-25,84997B,603,230,18,616
2010-06-01,84997B,558,230,18,616
2010-06-08,84997B,498,230,18,616
2010-06-15,84997B,596,226,18,616
2010-06-22,84997B,544,226,18,616
2010-06-29,84997B,335,493,18,616
2010-07-06,84997B,489,267,18,616
2010-07-13,84997B,427,267,18,616
2010-07-20,84997B,671,0,18,616
2010-07-27,84997B,623,0,18,616
2010-08-03,84997B,592,225,18,616
2010-08-10,84997B,567,225,18,616
2010-08-17,84997B,679,0,18,616
2010-08-24,84997B,512,234,18,616
2010-08-31,84997B,454,234,18,616
2010-09-07,84997B,621,0,18,616
2010-09-14,84997B,556,231,18,616
2010-09-21,84997B,422,231,18,616
2010-09-28,84997B,556,277,18,616
2010-10-05,84997B,374,277,18,616
2010-10-12,84997B,576,246,18,616
2010-10-19,84997B,472,246,18,616
2010-10-26,84997B,427,246,18,616
2010-11-02,84997B,574,226,18,616
2010-11-09,84997B,473,226,18,616
2010-11-16,84997B,593,247,18,616
2010-11-23,84997B,493,247,18,616
2010-11-30,84997B,304,509,18,616
2010-12-07,84997B,445,262,18,616
2010-12-14,84997B,351,489,18,616
2010-12-21,84997B,503,227,18,616
2010-12-28,84997B,499,227,18,616
2011-01-04,84997B,652,0,18,616
2011-01-11,84997B,120,720,18,616
2011-01-18,84997B,14,720,18,616
2011-01-25,84997B,341,499,18,616
2011-02-01,84997B,558,261,18,616
2011-02-08,84997B,533,261,18,616
2011-02-15,84997B,576,264,18,616
2011-02-22,84997B,393,264,18,616
2011-03-01,84997B,340,489,18,616
2011-03-08,84997B,507,225,18,616
2011-03-15,84997B,413,225,18,616
2011-03-22,84997B,615,225,18,616
2011-03-29,84997B,497,225,18,616
2011-04-05,84997B,450,225,18,616
2011-04-12,84997B,597,243,18,616
2011-04-19,84997B,277,540,18,616
2011-04-26,84997B,249,540,18,616
2011-05-03,84997B,779,0,18,616
2011-05-10,84997B,733,0,18,616
2011-05-17,84997B,688,0,18,616
2011-05-24,84997B,664,0,18,616
2011-05-31,84997B,622,0,18,616
2011-06-07,84997B,599,234,18,616
2011-06-14,84997B,585,234,18,616
2011-06-21,84997B,575,234,18,616
2011-06-28,84997B,774,0,18,616
2011-07-05,84997B,693,0,18,616
2011-07-12,84997B,587,235,18,616
2011-07-19,84997B,554,235,18,616
2011-07-26,84997B,700,0,18,616
2011-08-02,84997B,676,0,18,616
2011-08-09,84997B,667,0,18,616
2011-08-16,84997B,633,0,18,616
2011-08-23,84997B,554,225,18,616
2011-08-30,84997B,468,225,18,616
2011-09-06,84997B,642,0,18,616
2011-09-13,84997B,623,0,18,616
2011-09-20,84997B,526,228,18,616
2011-09-27,84997B,427,228,18,616
2011-10-04,84997B,486,257,18,616
2011-10-11,84997B,388,257,18,616
2011-10-18,84997B,600,229,18,616
2011-10-25,84997B,574,229,18,616
2011-11-01,84997B,450,229,18,616
2011-11-08,84997B,657,0,18,616
2011-11-15,84997B,405,333,18,616
2011-11-22,84997B,330,333,18,616
2011-11-29,84997B,560,249,18,616
2011-12-06,84997B,465,249,18,616
2009-12-01,84997C,549,297,18,698
2009-12-08,84997C,444,297,18,698
2009-12-15,84997C,366,459,18,698
2009-12-22,84997C,297,429,18,698
2009-12-29,84997C,297,429,18,698
2010-01-05,84997C,710,0,18,698
2010-01-12,84997C,667,160,18,698
2010-01-19,84997C,425,345,18,698
2010-01-26,84997C,372,474,18,698
2010-02-02,84997C,351,474,18,698
2010-02-09,84997C,380,466,18,698
2010-02-16,84997C,580,177,18,698
2010-02-23,84997C,463,377,18,698
2010-03-02,84997C,595,200,18,698
2010-03-09,84997C,534,200,18,698
2010-03-16,84997C,694,152,18,698
2010-03-23,84997C,592,152,18,698
2010-03-30,84997C,539,305,18,698
2010-04-06,84997C,666,153,18,698
2010-04-13,84997C,603,153,18,698
2010-04-20,84997C,694,152,18,698
2010-04-27,84997C,509,337,18,698
2010-05-04,84997C,454,337,18,698
2010-05-11,84997C,397,418,18,698
2010-05-18,84997C,534,233,18,698
2010-05-25,84997C,697,149,18,698
2010-06-01,84997C,632,149,18,698
2010-06-08,84997C,583,149,18,698
2010-06-15,84997C,387,438,18,698
2010-06-22,84997C,337,438,18,698
2010-06-29,84997C,717,0,18,698
2010-07-06,84997C,580,160,18,698
2010-07-13,84997C,495,351,18,698
2010-07-20,84997C,603,191,18,698
2010-07-27,84997C,578,191,18,698
2010-08-03,84997C,654,179,18,698
2010-08-10,84997C,628,179,18,698
2010-08-17,84997C,721,0,18,698
2010-08-24,84997C,643,168,18,698
2010-08-31,84997C,615,168,18,698
2010-09-07,84997C,748,0,18,698
2010-09-14,84997C,691,152,18,698
2010-09-21,84997C,639,152,18,698
2010-09-28,84997C,538,308,18,698
2010-10-05,84997C,261,552,18,698
2010-10-12,84997C,188,552,18,698
2010-10-19,84997C,242,551,18,698
2010-10-26,84997C,556,155,18,698
2010-11-02,84997C,622,150,18,698
2010-11-09,84997C,537,309,18,698
2010-11-16,84997C,595,159,18,698
2010-11-23,84997C,538,308,18,698
2010-11-30,84997C,545,301,18,698
2010-12-07,84997C,496,301,18,698
2010-12-14,84997C,609,152,18,698
2010-12-21,84997C,664,182,18,698
2010-12-28,84997C,660,182,18,698
2011-01-04,84997C,657,182,18,698
2011-01-11,84997C,447,399,18,698
2011-01-18,84997C,409,399,18,698
2011-01-25,84997C,185,598,18,698
2011-02-01,84997C,550,199,18,698
2011-02-08,84997C,707,0,18,698
2011-02-15,84997C,598,157,18,698
2011-02-22,84997C,494,335,18,698
2011-03-01,84997C,627,178,18,698
2011-03-08,84997C,772,0,18,698
2011-03-15,84997C,758,0,18,698
2011-03-22,84997C,750,0,18,698
2011-03-29,84997C,744,0,18,698
2011-04-05,84997C,742,0,18,698
2011-04-12,84997C,647,184,18,698
2011-04-19,84997C,634,184,18,698
2011-04-26,84997C,739,0,18,698
2011-05-03,84997C,719,0,18,698
2011-05-10,84997C,610,199,18,698
2011-05-17,84997C,492,354,18,698
2011-05-24,84997C,595,155,18,698
2011-05-31,84997C,569,155,18,698
2011-06-07,84997C,710,0,18,698
2011-06-14,84997C,642,154,18,698
2011-06-21,84997C,623,154,18,698
2011-06-28,84997C,758,0,18,698
2011-07-05,84997C,394,452,18,698
2011-07-12,84997C,355,452,18,698
2011-07-19,84997C,286,452,18,698
2011-07-26,84997C,652,187,18,698
2011-08-02,84997C,575,187,18,698
2011-08-09,84997C,501,343,18,698
2011-08-16,84997C,648,156,18,698
2011-08-23,84997C,745,0,18,698
2011-08-30,84997C,729,0,18,698
2011-09-06,84997C,711,0,18,698
2011-09-13,84997C,668,178,18,698
2011-09-20,84997C,579,178,18,698
2011-09-27,84997C,543,178,18,698
2011-10-04,84997C,638,197,18,698
2011-10-11,84997C,506,197,18,698
2011-10-18,84997C,621,191,18,698
2011-10-25,84997C,573,191,18,698
2011-11-01,84997C,719,0,18,698
2011-11-08,84997C,550,208,18,698
2011-11-15,84997C,454,392,18,698
2011-11-22,84997C,597,184,18,698
2011-11-29,84997C,280,539,18,698
2011-12-06,84997C,364,355,18,698
2009-12-01,84997D,647,349,18,744
2009-12-08,84997D,517,349,18,744
2009-12-15,84997D,284,611,18,744
2009-12-22,84997D,349,600,18,744
2009-12-29,84997D,611,338,18,744
2010-01-05,84997D,942,0,18,744
2010-01-12,84997D,878,0,18,744
2010-01-19,84997D,609,280,18,744
2010-01-26,84997D,363,633,18,744
2010-02-02,84997D,323,633,18,744
2010-02-09,84997D,428,353,18,744
2010-02-16,84997D,694,296,18,744
2010-02-23,84997D,637,296,18,744
2010-03-02,84997D,635,296,18,744
2010-03-09,84997D,931,0,18,744
2010-03-16,84997D,931,0,18,744
2010-03-23,84997D,931,0,18,744
2010-03-30,84997D,931,0,18,744
2010-04-06,84997D,931,0,18,744
2010-04-13,84997D,874,0,18,744
2010-04-20,84997D,814,0,18,744
2010-04-27,84997D,446,550,18,744
2010-05-04,84997D,333,550,18,744
2010-05-11,84997D,411,535,18,744
2010-05-18,84997D,605,273,18,744
2010-05-25,84997D,801,0,18,744
2010-06-01,84997D,746,0,18,744
2010-06-08,84997D,705,264,18,744
2010-06-15,84997D,377,600,18,744
2010-06-22,84997D,576,336,18,744
2010-06-29,84997D,785,0,18,744
2010-07-06,84997D,668,328,18,744
2010-07-13,84997D,550,328,18,744
2010-07-20,84997D,515,328,18,744
2010-07-27,84997D,738,255,18,744
2010-08-03,84997D,611,255,18,744
2010-08-10,84997D,517,255,18,744
2010-08-17,84997D,663,333,18,744
2010-08-24,84997D,526,333,18,744
2010-08-31,84997D,486,333,18,744
2010-09-07,84997D,743,253,18,744
2010-09-14,84997D,695,253,18,744
2010-09-21,84997D,648,253,18,744
2010-09-28,84997D,827,0,18,744
2010-10-05,84997D,407,565,18,744
2010-10-12,84997D,359,565,18,744
2010-10-19,84997D,476,302,18,744
2010-10-26,84997D,708,288,18,744
2010-11-02,84997D,642,288,18,744
2010-11-09,84997D,569,288,18,744
2010-11-16,84997D,723,273,18,744
2010-11-23,84997D,624,273,18,744
2010-11-30,84997D,385,602,18,744
2010-12-07,84997D,566,329,18,744
2010-12-14,84997D,502,329,18,744
2010-12-21,84997D,719,277,18,744
2010-12-28,84997D,715,277,18,744
2011-01-04,84997D,713,277,18,744
2011-01-11,84997D,485,511,18,744
2011-01-18,84997D,435,511,18,744
2011-01-25,84997D,216,780,18,744
2011-02-01,84997D,687,269,18,744
2011-02-08,84997D,644,269,18,744
2011-02-15,84997D,782,0,18,744
2011-02-22,84997D,513,310,18,744
2011-03-01,84997D,478,310,18,744
2011-03-08,84997D,751,0,18,744
2011-03-15,84997D,651,255,18,744
2011-03-22,84997D,622,255,18,744
2011-03-29,84997D,846,0,18,744
2011-04-05,84997D,816,0,18,744
2011-04-12,84997D,742,254,18,744
2011-04-19,84997D,715,254,18,744
2011-04-26,84997D,621,254,18,744
2011-05-03,84997D,846,0,18,744
2011-05-10,84997D,813,0,18,744
2011-05-17,84997D,756,0,18,744
2011-05-24,84997D,707,262,18,744
2011-05-31,84997D,680,262,18,744
2011-06-07,84997D,916,0,18,744
2011-06-14,84997D,778,0,18,744
2011-06-21,84997D,677,290,18,744
2011-06-28,84997D,642,290,18,744
2011-07-05,84997D,554,433,18,744
2011-07-12,84997D,430,433,18,744
2011-07-19,84997D,314,433,18,744
2011-07-26,84997D,589,325,18,744
2011-08-02,84997D,567,325,18,744
2011-08-09,84997D,883,0,18,744
2011-08-16,84997D,845,0,18,744
2011-08-23,84997D,739,257,18,744
2011-08-30,84997D,648,257,18,744
2011-09-06,84997D,530,257,18,744
2011-09-13,84997D,714,282,18,744
2011-09-20,84997D,537,282,18,744
2011-09-27,84997D,499,282,18,744
2011-10-04,84997D,614,287,18,744
2011-10-11,84997D,480,287,18,744
2011-10-18,84997D,738,254,18,744
2011-10-25,84997D,593,254,18,744
2011-11-01,84997D,739,257,18,744
2011-11-08,84997D,634,257,18,744
2011-11-15,84997D,573,257,18,744
2011-11-22,84997D,736,260,18,744
2011-11-29,84997D,243,704,18,744
2011-12-06,84997D,110,704,18,744
2009-12-01,85014A,1474,760,18,2026
2009-12-08,85014A,742,1348,18,2026
2009-12-15,85014A,31,2171,18,2026
2009-12-22,85014A,1355,823,18,2026
2009-12-29,85014A,2171,0,18,2026
2010-01-05,85014A,2168,0,18,2026
2010-01-12,85014A,1566,662,18,2026
2010-01-19,85014A,1545,662,18,2026
2010-01-26,85014A,2171,0,18,2026
2010-02-02,85014A,2151,0,18,2026
2010-02-09,85014A,2149,0,18,2026
2010-02-16,85014A,2138,0,18,2026
2010-02-23,85014A,2126,0,18,2026
2010-03-02,85014A,2057,0,18,2026
2010-03-09,85014A,2017,217,18,2026
2010-03-16,85014A,1999,217,18,2026
2010-03-23,85014A,1977,217,18,2026
2010-03-30,85014A,2174,0,18,2026
2010-04-06,85014A,2164,0,18,2026
2010-04-13,85014A,2101,0,18,2026
2010-04-20,85014A,2095,0,18,2026
2010-04-27,85014A,2091,0,18,2026
2010-05-04,85014A,2072,0,18,2026
2010-05-11,85014A,2060,0,18,2026
2010-05-18,85014A,2050,0,18,2026
2010-05-25,85014A,2038,0,18,2026
2010-06-01,85014A,2036,0,18,2026
2010-06-08,85014A,2027,0,18,2026
2010-06-15,85014A,2020,210,18,2026
2010-06-22,85014A,2017,210,18,2026
2010-06-29,85014A,2214,0,18,2026
2010-07-06,85014A,2212,0,18,2026
2010-07-13,85014A,2210,0,18,2026
2010-07-20,85014A,2177,0,18,2026
2010-07-27,85014A,2160,0,18,2026
2010-08-03,85014A,2084,0,18,2026
2010-08-10,85014A,2066,0,18,2026
2010-08-17,85014A,2048,0,18,2026
2010-08-24,85014A,1941,245,18,2026
2010-08-31,85014A,1915,245,18,2026
2010-09-07,85014A,2154,0,18,2026
2010-09-14,85014A,2119,0,18,2026
2010-09-21,85014A,2105,0,18,2026
2010-09-28,85014A,2057,0,18,2026
2010-10-05,85014A,2029,0,18,2026
2010-10-12,85014A,1989,211,18,2026
2010-10-19,85014A,1757,477,18,2026
2010-10-26,85014A,1916,266,18,2026
2010-11-02,85014A,1887,266,18,2026
2010-11-09,85014A,2100,0,18,2026
2010-11-16,85014A,2076,0,18,2026
2010-11-23,85014A,2037,0,18,2026
2010-11-30,85014A,1996,214,18,2026
2010-12-07,85014A,1965,214,18,2026
2010-12-14,85014A,2155,0,18,2026
2010-12-21,85014A,2133,0,18,2026
2010-12-28,85014A,2133,0,18,2026
2011-01-04,85014A,2133,0,18,2026
2011-01-11,85014A,2103,0,18,2026
2011-01-18,85014A,2086,0,18,2026
2011-01-25,85014A,2076,0,18,2026
2011-02-01,85014A,1971,257,18,2026
2011-02-08,85014A,1960,257,18,2026
2011-02-15,85014A,1959,257,18,2026
2011-02-22,85014A,2208,0,18,2026
2011-03-01,85014A,2187,0,18,2026
2011-03-08,85014A,2173,0,18,2026
2011-03-15,85014A,2166,0,18,2026
2011-03-22,85014A,2162,0,18,2026
2011-03-29,85014A,2153,0,18,2026
2011-04-05,85014A,2151,0,18,2026
2011-04-12,85014A,2145,0,18,2026
2011-04-19,85014A,2139,0,18,2026
2011-04-26,85014A,2136,0,18,2026
2011-05-03,85014A,2131,0,18,2026
2011-05-10,85014A,2121,0,18,2026
2011-05-17,85014A,2063,0,18,2026
2011-05-24,85014A,2046,0,18,2026
2011-05-31,85014A,2044,0,18,2026
2011-06-07,85014A,2044,0,18,2026
2011-06-14,85014A,2039,0,18,2026
2011-06-21,85014A,2026,0,18,2026
2011-06-28,85014A,2016,210,18,2026
2011-07-05,85014A,1957,210,18,2026
2011-07-12,85014A,2142,0,18,2026
2011-07-19,85014A,2028,0,18,2026
2011-07-26,85014A,2018,209,18,2026
2011-08-02,85014A,1996,209,18,2026
2011-08-09,85014A,1982,209,18,2026
2011-08-16,85014A,2179,0,18,2026
2011-08-23,85014A,2159,0,18,2026
2011-08-30,85014A,2145,0,18,2026
2011-09-06,85014A,2120,0,18,2026
2011-09-13,85014A,2082,0,18,2026
2011-09-20,85014A,2043,0,18,2026
2011-09-27,85014A,2023,211,18,2026
2011-10-04,85014A,2000,211,18,2026
2011-10-11,85014A,1980,211,18,2026
2011-10-18,85014A,2168,0,18,2026
2011-10-25,85014A,2158,0,18,2026
2011-11-01,85014A,2043,0,18,2026
2011-11-08,85014A,2015,210,18,2026
2011-11-15,85014A,2004,210,18,2026
2011-11-22,85014A,1982,210,18,2026
2011-11-29,85014A,2181,0,18,2026
2011-12-06,85014A,2126,0,18,2026
2009-12-01,85014B,1587,819,18,2111
2009-12-08,85014B,771,1445,18,2111
2009-12-15,85014B,20,2337,18,2111
2009-12-22,85014B,1445,892,18,2111
2009-12-29,85014B,2337,0,18,2111
2010-01-05,85014B,2337,0,18,2111
2010-01-12,85014B,1723,665,18,2111
2010-01-19,85014B,1691,665,18,2111
2010-01-26,85014B,2302,0,18,2111
2010-02-02,85014B,2265,0,18,2111
2010-02-09,85014B,2259,0,18,2111
2010-02-16,85014B,2237,0,18,2111
2010-02-23,85014B,2203,0,18,2111
2010-03-02,85014B,2094,312,18,2111
2010-03-09,85014B,2054,312,18,2111
2010-03-16,85014B,2021,312,18,2111
2010-03-23,85014B,2317,0,18,2111
2010-03-30,85014B,2296,0,18,2111
2010-04-06,85014B,2288,0,18,2111
2010-04-13,85014B,2265,0,18,2111
2010-04-20,85014B,2246,0,18,2111
2010-04-27,85014B,2190,0,18,2111
2010-05-04,85014B,2170,0,18,2111
2010-05-11,85014B,2129,0,18,2111
2010-05-18,85014B,2111,0,18,2111
2010-05-25,85014B,2092,297,18,2111
2010-06-01,85014B,2087,297,18,2111
2010-06-08,85014B,2352,0,18,2111
2010-06-15,85014B,2329,0,18,2111
2010-06-22,85014B,2318,0,18,2111
2010-06-29,85014B,2294,0,18,2111
2010-07-06,85014B,2277,0,18,2111
2010-07-13,85014B,2270,0,18,2111
2010-07-20,85014B,2234,0,18,2111
2010-07-27,85014B,2221,0,18,2111
2010-08-03,85014B,2100,306,18,2111
2010-08-10,85014B,2090,306,18,2111
2010-08-17,85014B,2058,306,18,2111
2010-08-24,85014B,2292,0,18,2111
2010-08-31,85014B,2261,0,18,2111
2010-09-07,85014B,2250,0,18,2111
2010-09-14,85014B,2223,0,18,2111
2010-09-21,85014B,2188,0,18,2111
2010-09-28,85014B,2114,0,18,2111
2010-10-05,85014B,2066,299,18,2111
2010-10-12,85014B,2026,299,18,2111
2010-10-19,85014B,1976,430,18,2111
2010-10-26,85014B,1842,430,18,2111
2010-11-02,85014B,1806,430,18,2111
2010-11-09,85014B,2174,0,18,2111
2010-11-16,85014B,2116,0,18,2111
2010-11-23,85014B,2046,306,18,2111
2010-11-30,85014B,1991,306,18,2111
2010-12-07,85014B,2264,0,18,2111
2010-12-14,85014B,2237,0,18,2111
2010-12-21,85014B,2210,0,18,2111
2010-12-28,85014B,2207,0,18,2111
2011-01-04,85014B,2207,0,18,2111
2011-01-11,85014B,2163,0,18,2111
2011-01-18,85014B,2149,0,18,2111
2011-01-25,85014B,2127,0,18,2111
2011-02-01,85014B,2026,377,18,2111
2011-02-08,85014B,1965,377,18,2111
2011-02-15,85014B,1955,377,18,2111
2011-02-22,85014B,2320,0,18,2111
2011-03-01,85014B,2282,0,18,2111
2011-03-08,85014B,2171,0,18,2111
2011-03-15,85014B,2166,0,18,2111
2011-03-22,85014B,2153,0,18,2111
2011-03-29,85014B,2142,0,18,2111
2011-04-05,85014B,2128,0,18,2111
2011-04-12,85014B,2120,0,18,2111
2011-04-19,85014B,2115,0,18,2111
2011-04-26,85014B,2098,304,18,2111
2011-05-03,85014B,2092,304,18,2111
2011-05-10,85014B,2320,0,18,2111
2011-05-17,85014B,2251,0,18,2111
2011-05-24,85014B,2244,0,18,2111
2011-05-31,85014B,2240,0,18,2111
2011-06-07,85014B,2228,0,18,2111
2011-06-14,85014B,2220,0,18,2111
2011-06-21,85014B,2202,0,18,2111
2011-06-28,85014B,2199,0,18,2111
2011-07-05,85014B,2187,0,18,2111
2011-07-12,85014B,2160,0,18,2111
2011-07-19,85014B,2072,317,18,2111
2011-07-26,85014B,1958,317,18,2111
2011-08-02,85014B,1939,317,18,2111
2011-08-09,85014B,2247,0,18,2111
2011-08-16,85014B,2235,0,18,2111
2011-08-23,85014B,2207,0,18,2111
2011-08-30,85014B,2185,0,18,2111
2011-09-06,85014B,2151,0,18,2111
2011-09-13,85014B,2117,0,18,2111
2011-09-20,85014B,2063,329,18,2111
2011-09-27,85014B,2024,329,18,2111
2011-10-04,85014B,2328,0,18,2111
2011-10-11,85014B,2166,0,18,2111
2011-10-18,85014B,2107,299,18,2111
2011-10-25,85014B,1991,299,18,2111
2011-11-01,85014B,1912,299,18,2111
2011-11-08,85014B,2145,0,18,2111
2011-11-15,85014B,2112,0,18,2111
2011-11-22,85014B,2090,299,18,2111
2011-11-29,85014B,2059,299,18,2111
2011-12-06,85014B,2302,0,18,2111
2009-12-01,85048,134,136,18,184
2009-12-08,85048,70,136,18,184
2009-12-15,85048,37,233,18,184
2009-12-22,85048,136,97,18,184
2009-12-29,85048,136,97,18,184
2010-01-05,85048,233,0,18,184
2010-01-12,85048,233,0,18,184
2010-01-19,85048,231,0,18,184
2010-01-26,85048,231,0,18,184
2010-02-02,85048,219,0,18,184
2010-02-09,85048,219,0,18,184
2010-02-16,85048,219,0,18,184
2010-02-23,85048,219,0,18,184
2010-03-02,85048,219,0,18,184
2010-03-09,85048,219,0,18,184
2010-03-16,85048,217,0,18,184
2010-03-23,85048,217,0,18,184
2010-03-30,85048,217,0,18,184
2010-04-06,85048,216,0,18,184
2010-04-13,85048,216,0,18,184
2010-04-20,85048,216,0,18,184
2010-04-27,85048,216,0,18,184
2010-05-04,85048,216,0,18,184
2010-05-11,85048,210,0,18,184
2010-05-18,85048,210,0,18,184
2010-05-25,85048,209,0,18,184
2010-06-01,85048,209,0,18,184
2010-06-08,85048,209,0,18,184
2010-06-15,85048,209,0,18,184
2010-06-22,85048,209,0,18,184
2010-06-29,85048,209,0,18,184
2010-07-06,85048,209,0,18,184
2010-07-13,85048,209,0,18,184
2010-07-20,85048,209,0,18,184
2010-07-27,85048,193,0,18,184
2010-08-03,85048,192,0,18,184
2010-08-10,85048,175,90,18,184
2010-08-17,85048,173,90,18,184
2010-08-24,85048,251,0,18,184
2010-08-31,85048,239,0,18,184
2010-09-07,85048,239,0,18,184
2010-09-14,85048,217,0,18,184
2010-09-21,85048,193,0,18,184
2010-09-28,85048,149,107,18,184
2010-10-05,85048,66,204,18,184
2010-10-12,85048,17,204,18,184
2010-10-19,85048,35,189,18,184
2010-10-26,85048,86,184,18,184
2010-11-02,85048,146,92,18,184
2010-11-09,85048,37,180,18,184
2010-11-16,85048,0,270,18,184
2010-11-23,85048,71,182,18,184
2010-11-30,85048,10,180,18,184
2010-12-07,85048,72,182,18,184
2010-12-14,85048,100,94,18,184
2010-12-21,85048,87,181,18,184
2010-12-28,85048,181,87,18,184
2011-01-04,85048,181,87,18,184
2011-01-11,85048,266,0,18,184
2011-01-18,85048,260,0,18,184
2011-01-25,85048,260,0,18,184
2011-02-01,85048,260,0,18,184
2011-02-08,85048,260,0,18,184
2011-02-15,85048,260,0,18,184
2011-02-22,85048,260,0,18,184
2011-03-01,85048,260,0,18,184
2011-03-08,85048,260,0,18,184
2011-03-15,85048,260,0,18,184
2011-03-22,85048,260,0,18,184
2011-03-29,85048,260,0,18,184
2011-04-05,85048,260,0,18,184
2011-04-12,85048,260,0,18,184
2011-04-19,85048,260,0,18,184
2011-04-26,85048,260,0,18,184
2011-05-03,85048,260,0,18,184
2011-05-10,85048,260,0,18,184
2011-05-17,85048,260,0,18,184
2011-05-24,85048,258,0,18,184
2011-05-31,85048,258,0,18,184
2011-06-07,85048,258,0,18,184
2011-06-14,85048,257,0,18,184
2011-06-21,85048,257,0,18,184
2011-06-28,85048,257,0,18,184
2011-07-05,85048,256,0,18,184
2011-07-12,85048,255,0,18,184
2011-07-19,85048,239,0,18,184
2011-07-26,85048,236,0,18,184
2011-08-02,85048,234,0,18,184
2011-08-09,85048,234,0,18,184
2011-08-16,85048,228,0,18,184
2011-08-23,85048,226,0,18,184
2011-08-30,85048,222,0,18,184
2011-09-06,85048,175,95,18,184
2011-09-13,85048,83,187,18,184
2011-09-20,85048,0,187,18,184
2011-09-27,85048,81,179,18,184
2011-10-04,85048,93,177,18,184
2011-10-11,85048,57,177,18,184
2011-10-18,85048,110,90,18,184
2011-10-25,85048,152,98,18,184
2011-11-01,85048,115,98,18,184
2011-11-08,85048,43,227,18,184
2011-11-15,85048,0,227,18,184
2011-11-22,85048,69,201,18,184
2011-11-29,85048,0,199,18,184
2011-12-06,85048,0,199,18,184
2009-12-01,85066,200,104,21,311
